# Q I dI dQ
1.285567338366407075e-02 3.972203384863991715e+00 1.308817142228917152e-01 5.700890442401185254e-03
1.321495435574599267e-02 3.908639286871154805e+00 1.350710380051273474e-01 5.702732378844548901e-03
1.354680958756255237e-02 3.924826439634325759e+00 1.338353268211920910e-01 5.704479355413946684e-03
1.389117566214679612e-02 4.042660769623592110e+00 1.375271972696622269e-01 5.706337131944740418e-03
1.423900655475601219e-02 4.082575045491540600e+00 1.350001408478810339e-01 5.708260263032398536e-03
1.458306571020596097e-02 3.909158425914731172e+00 1.300646410705252332e-01 5.710208558988320512e-03
1.492217454750798498e-02 3.746795544955501267e+00 1.163686654135442089e-01 5.712173474756642930e-03
1.524943635752700269e-02 3.960064357131669599e+00 1.237221386870273748e-01 5.714111997088647775e-03
1.560079463388623633e-02 3.862400736363836184e+00 1.133867089476302131e-01 5.716239602750976430e-03
1.593588812229359067e-02 3.789333810470842945e+00 1.149931406213634266e-01 5.718312726130748980e-03
1.629632523940135330e-02 3.589208277727607754e+00 1.018112411468034828e-01 5.720591548283225809e-03
1.663866206924457039e-02 3.888545568432167698e+00 1.149093542237917681e-01 5.722801810041378175e-03
1.697790145039942619e-02 3.763710395106323325e+00 1.166151507856257596e-01 5.725036595798488857e-03
1.731304560631597225e-02 3.727490079753790653e+00 1.072904448151037748e-01 5.727287954035346559e-03
1.764388672744836989e-02 3.863983216854740999e+00 1.154273882758988928e-01 5.729552532362972017e-03
1.800909900456141785e-02 3.859269211825846035e+00 1.106054485414167399e-01 5.732101183544995905e-03
1.834484651319895007e-02 3.988453245286421200e+00 1.126638893965574983e-01 5.734489042163046224e-03
1.869226604744424897e-02 3.802235960056902897e+00 1.074141711281135503e-01 5.737005334812330520e-03
1.902234044690943177e-02 4.035040246442240353e+00 1.082177355197290747e-01 5.739438796230200181e-03
1.936306609355268465e-02 4.086542360788097739e+00 1.169680258024886760e-01 5.741994620000809638e-03
1.971442078217230248e-02 3.954089216024682329e+00 1.000875714832896307e-01 5.744676171081957404e-03
2.005013577292987306e-02 3.946996536430550151e+00 1.068193221665238030e-01 5.747282282416422104e-03
2.039499083420220557e-02 4.125046533876226995e+00 1.075597690965835046e-01 5.750003607262815612e-03
2.072484678089401081e-02 4.066616298688916054e+00 1.107188202142956740e-01 5.752648675515299910e-03
2.106998800192130122e-02 4.139264925346398449e+00 1.050167706884990032e-01 5.755460910324946937e-03
2.141269472610385360e-02 4.671675829449279505e+00 1.215848058315683322e-01 5.758297406174102927e-03
2.175750280767495964e-02 4.365472382394788298e+00 1.108296792455924773e-01 5.761196670151660405e-03
2.210136542799986947e-02 4.541275477403504901e+00 1.065600310723241601e-01 5.764132179160092948e-03
2.244608324368108435e-02 4.509797813207249817e+00 1.127546696780431651e-01 5.767119617076653035e-03
2.278299527415597603e-02 4.499634903507964800e+00 1.041152374053118945e-01 5.770082561587635932e-03
2.311706690968011804e-02 4.920303939880351862e+00 1.173955009582344500e-01 5.773062565351906594e-03
2.346464996499710715e-02 5.122184481829642699e+00 1.211423119615057803e-01 5.776207547870180863e-03
2.380063336551837411e-02 5.491648440910723572e+00 1.236706681151443082e-01 5.779290748751264410e-03
2.416165167218880735e-02 5.706937014862341506e+00 1.308325940220941008e-01 5.782650346571480138e-03
2.450509012649479054e-02 6.173975650440224783e+00 1.450550654185225885e-01 5.785891648062036798e-03
2.484740414511727585e-02 6.057984750875307078e+00 1.395098303082778490e-01 5.789165715348315935e-03
2.519276232837720786e-02 6.479668985590582686e+00 1.382719823660253367e-01 5.792513520857930573e-03
2.552956860659330238e-02 6.781634998879421339e+00 1.517792305829868682e-01 5.795820735584390412e-03
2.588056415158856288e-02 7.621868487998487929e+00 1.640642561956887346e-01 5.799311816969723345e-03
2.621767379656387079e-02 7.997358208646498490e+00 1.738541164757066437e-01 5.802707671427064819e-03
2.656369194389692975e-02 8.132495370457744954e+00 1.781958327041314460e-01 5.806236925072661911e-03
2.690454262514976533e-02 8.615984527297969819e+00 1.736433802370891955e-01 5.809756744106848309e-03
2.724438286080049440e-02 9.345383734517765717e+00 2.066332572572398552e-01 5.813308577609505902e-03
2.758633686423331982e-02 9.777170292120468176e+00 1.940295741013447484e-01 5.816925482174226461e-03
2.793680586648332118e-02 1.036413032141884472e+01 2.232664398705837272e-01 5.820676520210145248e-03
2.827750323136669908e-02 1.066694384947143703e+01 2.217581980219706372e-01 5.824366105787086648e-03
2.860924777242198139e-02 1.097691190033673081e+01 2.232309837366061867e-01 5.827999202674358573e-03
2.895396874327657924e-02 1.162745171420789347e+01 2.283130377071722616e-01 5.831817393334133050e-03
2.929572107152565372e-02 1.204742943328756333e+01 2.366851992727478093e-01 5.835644877407482681e-03
2.965470594912343258e-02 1.249089981002812166e+01 2.549424491907851809e-01 5.839711260304802053e-03
2.999227129036414682e-02 1.309452052497835517e+01 2.738082077198615294e-01 5.843577410562204866e-03
3.033529100418546828e-02 1.305884105072226653e+01 2.617379210641458953e-01 5.847548393811917260e-03
3.067477907519051625e-02 1.299185157395504753e+01 2.503302015562355320e-01 5.851520064359444669e-03
3.100101111166422146e-02 1.304813131692696437e+01 2.568589716603141837e-01 5.855375751202860669e-03
3.101728330525534844e-02 1.305117004612617926e+01 2.564263396392556515e-01 5.855570065777112101e-03
3.135429517516316600e-02 1.310161692196783179e+01 2.420008346024264956e-01 5.985244301632864326e-03
3.169954849922622386e-02 1.341681670147639238e+01 2.505248484535296805e-01 6.116638773368322270e-03
3.189264589185831361e-02 1.311803202812211033e+01 2.403603162823664541e-01 6.189501670885185977e-03
3.205274655844479043e-02 1.274998824865542879e+01 2.335142421847020699e-01 6.249569106504387732e-03
3.239089912079119032e-02 1.223743762691665893e+01 2.175774517008419173e-01 6.375458170238634467e-03
3.272992611039551858e-02 1.208795591761293586e+01 2.349793898884861287e-01 6.500341809933325027e-03
3.306767150446789788e-02 1.139661626806005046e+01 2.204858035921236081e-01 6.623452375661511606e-03
3.326904545913451222e-02 1.130914405583846971e+01 2.315051437399427703e-01 6.696250808567219201e-03
3.341476445390614836e-02 1.124759089976719295e+01 2.350768494355575389e-01 6.748649554042160902e-03
3.375834766493715500e-02 1.086207997999899888e+01 2.325409280425268232e-01 6.871291487299216461e-03
3.408663861091029007e-02 1.043024297367445818e+01 2.243026250817042877e-01 6.987290679788741091e-03
3.442932128627859689e-02 1.015651831955835505e+01 2.210544829310497617e-01 7.107161744339139664e-03
3.454047415383434960e-02 9.998331307171032023e+00 2.165824412283835487e-01 7.145783876545288779e-03
3.477531363121367375e-02 9.591122352032437348e+00 2.157148666278487781e-01 7.226971008973175070e-03
3.512634297353454255e-02 9.145174239562955165e+00 2.261381200181966367e-01 7.347288601760121329e-03
3.545489840515694130e-02 8.826308209166997543e+00 2.282983036353298523e-01 7.458788352747947221e-03
3.560703829809356430e-02 8.599497390384655660e+00 2.311299565352633867e-01 7.510062000513060589e-03
3.579787441457635971e-02 8.295707941476266001e+00 2.317286812888806891e-01 7.574068767969027553e-03
3.613736521488934011e-02 7.886751348145224938e+00 2.316717928581168706e-01 7.687076050412206679e-03
3.647677714317839465e-02 7.384153310314856000e+00 2.322105143306723019e-01 7.798965883556469025e-03
3.683357558616569966e-02 7.164214772080391036e+00 2.333163963393581897e-01 7.915430014551987428e-03
3.690802750010339917e-02 7.119534441712152883e+00 2.331991359788829210e-01 7.939586282011915769e-03
3.717055116807221893e-02 6.941496228017109971e+00 2.225105017277737018e-01 8.024381685788964380e-03
3.752793288024812435e-02 6.620954976898403288e+00 2.051469750785554769e-01 8.138824153733025674e-03
3.786182557456500841e-02 6.430425678855661076e+00 1.867687911981890103e-01 8.244723479427104595e-03
3.811983430998006767e-02 6.377185735120987076e+00 1.719969340838514438e-01 8.325890447073833536e-03
3.819841355905904262e-02 6.352918085039966911e+00 1.733678388651056779e-01 8.350506289437641116e-03
3.854425087876067052e-02 6.153547213719827269e+00 1.782682789769692855e-01 8.458226148881253792e-03
3.888175183538192942e-02 5.855491404672149791e+00 1.833343755526996854e-01 8.562378239428399679e-03
3.923061616961145970e-02 5.650657132377633118e+00 1.885663892238306216e-01 8.669043669499606336e-03
3.957012232866866097e-02 5.397851198658551120e+00 1.937597576350894579e-01 8.771892195891707253e-03
3.961825477298105969e-02 5.389055155432263433e+00 1.945216845764057567e-01 8.786398661798125800e-03
3.991551559963325835e-02 5.350821920082493577e+00 1.910588363622549857e-01 8.875623839770583820e-03
4.025949127771703134e-02 5.239490951345900704e+00 1.860947342020496942e-01 8.978000155282434350e-03
4.061151137024433810e-02 5.180443439206942280e+00 1.805641496149161251e-01 9.081815355058548561e-03
4.088704545693355036e-02 5.048229795855591284e+00 1.753775443286032520e-01 9.162409369802514830e-03
4.095548581312909858e-02 5.018725085611380088e+00 1.755133393801601993e-01 9.182350480683994925e-03
4.129691225207333255e-02 4.905189866311888913e+00 1.761674680570665397e-01 9.281308615562519626e-03
4.163441303300634971e-02 4.785604299330824318e+00 1.766015756361327960e-01 9.378275476757687301e-03
4.196727115860544866e-02 4.624305981928787723e+00 1.766839661496039660e-01 9.473088431969084802e-03
4.218509660026641128e-02 4.493450218706985133e+00 1.766136195912370033e-01 9.534700039255463583e-03
4.231401218554189936e-02 4.416115328566721843e+00 1.729350530346889514e-01 9.571028434504408669e-03
4.265345801486438576e-02 4.195361089040554603e+00 1.627571958619862258e-01 9.666121738395795637e-03
4.300581785022517672e-02 3.922175668294610063e+00 1.513456931744064093e-01 9.763975209507197439e-03
4.334482983687347468e-02 3.666869373916803454e+00 1.396216283556022675e-01 9.857307664502018563e-03
4.350718576058241333e-02 3.579315277699092412e+00 1.337541435174092741e-01 9.901726315762712435e-03
4.368846435070003476e-02 3.496743557252205648e+00 1.278918972072814464e-01 9.951146565484373860e-03
4.402640692584645216e-02 3.340629782652061674e+00 1.164466015610596955e-01 1.004268714463456280e-02
4.436993503761405000e-02 3.208843264791223060e+00 1.041614580586614630e-01 1.013496063088067771e-02
4.465237669049706981e-02 3.102909108010738937e+00 9.357094526810959267e-02 1.021024372342509492e-02
4.471663717201986021e-02 3.077240468001812168e+00 9.420643554870977709e-02 1.022731460791905314e-02
4.505944059498336041e-02 2.926417900375253733e+00 9.762385379698332311e-02 1.031793178569356990e-02
4.541034520310666123e-02 2.776545282012834459e+00 1.011750748226457192e-01 1.040991182758093693e-02
4.574813112826287692e-02 2.647220354585541280e+00 1.046397475996838217e-01 1.049771784037068813e-02
4.601003758216647838e-02 2.574261476109422908e+00 1.073572037035024074e-01 1.056530815371163612e-02
4.718494746016674291e-02 2.312306428348059661e+00 7.727020600309329745e-02 1.057691503271888933e-02
4.844204795117251772e-02 1.826975851951807561e+00 6.756269421689672927e-02 1.058965541647762312e-02
4.965994397654294873e-02 1.473902802826785985e+00 5.458249643945631280e-02 1.060229179577840304e-02
5.091708453733081313e-02 1.230420024297215864e+00 3.494749429605988056e-02 1.061565184395843638e-02
5.217203667739503392e-02 1.001825646393569080e+00 3.613190370782152355e-02 1.062930354548149992e-02
5.359293272525237489e-02 8.522767523430370140e-01 2.247607921131625219e-02 1.064513844097018762e-02
5.484875355024881188e-02 7.487018742163730201e-01 2.690687844823889951e-02 1.065947447797705241e-02
5.618389194607838200e-02 6.286385682733446334e-01 1.881731250290793675e-02 1.067505829934486256e-02
5.745175780645001701e-02 5.593342022103389155e-01 1.593884947667819144e-02 1.069017951635938511e-02
5.863995651874496368e-02 5.188902117546229098e-01 1.935320744690665132e-02 1.070463247004290082e-02
5.996032695059091283e-02 4.714501560059987662e-01 1.237466407041015910e-02 1.072102015651351520e-02
6.113129773678818019e-02 4.291163329327021825e-01 1.512340311787788508e-02 1.073584292180427939e-02
6.250656928658468448e-02 3.607113887878583558e-01 9.718430257379092121e-03 1.075358083470416559e-02
6.361249548189847058e-02 3.607248353241453431e-01 1.139869733761716269e-02 1.076810869594808755e-02
6.485779548879562484e-02 3.563471211279731765e-01 1.105401534411858296e-02 1.078475291231569683e-02
6.627498163350599436e-02 3.419877211675775297e-01 8.992029969082625251e-03 1.080405206626385874e-02
6.746974023664904785e-02 3.222227121046742915e-01 9.675700518335708308e-03 1.082062038563072134e-02
6.894368178005617909e-02 3.261633299826686705e-01 9.205158800613013129e-03 1.084142828273292405e-02
7.006849995168301648e-02 3.015748945738047637e-01 8.544778983472717596e-03 1.085759594556827239e-02
7.140918376722477090e-02 2.951318151587288274e-01 8.695885203727120663e-03 1.087715653595650034e-02
7.261754174031447018e-02 3.000081099581490274e-01 8.325025619061995896e-03 1.089508287956426034e-02
7.379325881286100119e-02 2.748327815370173455e-01 8.066724591948371340e-03 1.091278479745812560e-02
7.529217921429702531e-02 2.771615161431633667e-01 7.135002526827487548e-03 1.093571586732724685e-02
7.632415073237461267e-02 2.637538296415882222e-01 7.558334131677361609e-03 1.095174238244327365e-02
7.767540522057862773e-02 2.615075393128053483e-01 7.743774576929690796e-03 1.097302237072280036e-02
7.885938216587037863e-02 2.539764333221228854e-01 6.501433410095956364e-03 1.099194222891847553e-02
8.021697912066746983e-02 2.343733862977330773e-01 6.194258304333691290e-03 1.101394349140039780e-02
8.161235058131673104e-02 2.470766547053643014e-01 7.045778268012813268e-03 1.103690212557796591e-02
8.269528307296802883e-02 2.238377227884427167e-01 5.790735773589273348e-03 1.105496666233777257e-02
8.421586522743748637e-02 2.133174848595749407e-01 5.452205365577831794e-03 1.108067614363314121e-02
8.530056449790657247e-02 2.108755606558770646e-01 5.549765643996283290e-03 1.109926231838601063e-02
8.661101313308382232e-02 1.885917172430887356e-01 4.920528935449495177e-03 1.112199458466802543e-02
8.791076200084668724e-02 1.936048871743943078e-01 4.888102946953912058e-03 1.114483879955975067e-02
8.906762788650368634e-02 1.869899800964019976e-01 4.824704515274716096e-03 1.116541389352152143e-02
9.044621883490527869e-02 1.803867863895242396e-01 5.123008494272112030e-03 1.119023845943501079e-02
9.152778588453026887e-02 1.658000064099393878e-01 3.999216499906931704e-03 1.120993417492576957e-02
9.292719327367925108e-02 1.626806353895410284e-01 4.260445804897684818e-03 1.123571948556987936e-02
9.419367864781065525e-02 1.596634395362490633e-01 3.999943161117533105e-03 1.125933737374324763e-02
9.549334452371775750e-02 1.493930534677100352e-01 3.809292978811050154e-03 1.128385920317385299e-02
9.691537509061480538e-02 1.456651067512050590e-01 3.897183025836638195e-03 1.131101279525264201e-02
9.801608371743542047e-02 1.386082773874794116e-01 3.249147808862208088e-03 1.133225945358247444e-02
9.943505975192225288e-02 1.320703876724422798e-01 3.763852125933779720e-03 1.135994178459836211e-02
1.005853025289989155e-01 1.325087606371679882e-01 3.092823103228600767e-03 1.138262698679593302e-02
1.019211100994136671e-01 1.330259365377953196e-01 3.592712771920925693e-03 1.140923989308218790e-02
1.031811763588775244e-01 1.242404007854627096e-01 3.305260135252023092e-03 1.143460681489478006e-02
1.043035957848583578e-01 1.216886145378519996e-01 3.095332833504630017e-03 1.145741439235550829e-02
1.055775302917943970e-01 1.189761919171684890e-01 3.386260150786306062e-03 1.148355086105000943e-02
1.068145621723687322e-01 1.154505575882136398e-01 2.644081934453890951e-03 1.150916581882976963e-02
1.082034024952725770e-01 1.107135633980801115e-01 2.871815736033123557e-03 1.153822100052919949e-02
1.095063558794970859e-01 1.077036072411293732e-01 2.652400165017412131e-03 1.156574877881029126e-02
1.107779155340056360e-01 1.050010055435242617e-01 2.506906749320495995e-03 1.159286869373848776e-02
1.120648560761446644e-01 1.090550908471247249e-01 3.201399165338223319e-03 1.162056776229392768e-02
1.132702596220299673e-01 1.075039429747590286e-01 2.399434922505544812e-03 1.164674480436585398e-02
1.146276299983461366e-01 1.020708697125275594e-01 2.800134624795983743e-03 1.167648615312996858e-02
1.158961025995191296e-01 1.027601960831871497e-01 2.415449444590431378e-03 1.170452561278031295e-02
1.171492221235975600e-01 1.007658069385443111e-01 2.591022766364412585e-03 1.173246565542315246e-02
1.183401298953042774e-01 1.034971966903939222e-01 2.870011164754297881e-03 1.175923550193054209e-02
1.195659606623101778e-01 9.714260467242209762e-02 2.186587247135117311e-03 1.178700242214512743e-02
1.207893235859482800e-01 9.535742526612811520e-02 2.723912122182588040e-03 1.181493346258194466e-02
1.221339590016942145e-01 9.999354718393248243e-02 2.242428362207489999e-03 1.184588844142079982e-02
1.234742120827972967e-01 9.276115274444780845e-02 2.255291267691865616e-03 1.187700378182183873e-02
1.247976493995723857e-01 9.301820184569775662e-02 2.318136101946287504e-03 1.190797653636458883e-02
1.260295585983135513e-01 9.245357984525784389e-02 2.154629243216544913e-03 1.193703014227293600e-02
1.273010241760423600e-01 9.310317721121516565e-02 2.454139224915690386e-03 1.196724666865615211e-02
1.286297128264799194e-01 9.609057471410431539e-02 2.243491770395909194e-03 1.199905496121886177e-02
1.298646528049074989e-01 9.038216097000036087e-02 2.523403592916952966e-03 1.202884845351977899e-02
1.311504874721155511e-01 8.875585521421303081e-02 2.079915849266349408e-03 1.206008932500337964e-02
1.324064083441429396e-01 9.195299539145443402e-02 2.226218941879346078e-03 1.209082125423655354e-02
1.335454930521722261e-01 8.803240551427012062e-02 2.469928429688038763e-03 1.211887373863995178e-02
1.348488928703760192e-01 8.694167723772014411e-02 1.877597615577086430e-03 1.215119309686502926e-02
1.360875209069345726e-01 8.425643811846141029e-02 2.156852324722560374e-03 1.218211654667969435e-02
1.374666342123921914e-01 8.349311470036241412e-02 1.868072544803764737e-03 1.221678306659609685e-02
1.386697571615887192e-01 8.623101202375170471e-02 2.100181522161695402e-03 1.224723393548453505e-02
1.399623670803275544e-01 8.409546292126005018e-02 2.093249460867540029e-03 1.228016020079273664e-02
1.412773164023674866e-01 8.340197292733300682e-02 1.857697820257829709e-03 1.231387377192824477e-02
1.425125652029527734e-01 8.457270777782267823e-02 2.209810966466944655e-03 1.234574700915242601e-02
1.438848160387348196e-01 8.425919502806665518e-02 1.811557430445552780e-03 1.238138382794507636e-02
1.451062882377991414e-01 8.203364348990564714e-02 2.081379236361758246e-03 1.241330810255431710e-02
1.463736270313373833e-01 8.033734838094713782e-02 1.872705771781560868e-03 1.244662638206188963e-02
1.475872431110742400e-01 7.703014960668282118e-02 1.781811779711067745e-03 1.247871919986926620e-02
1.488092350765267691e-01 7.873659659227390251e-02 1.922104139320686064e-03 1.251121733977612546e-02
1.501748628149708331e-01 7.955583311763726739e-02 1.741667239548898858e-03 1.254774556481057582e-02
1.513222281798596580e-01 7.783384989758580785e-02 1.936187285682639241e-03 1.257861616469981882e-02
1.527254028972407640e-01 7.765343515422468146e-02 1.744224615955080942e-03 1.261658382147538317e-02
1.539423889312437899e-01 7.770544102843147949e-02 1.810199112578916207e-03 1.264970377503690964e-02
1.551873993795044593e-01 7.603698081057490288e-02 1.843277842802859339e-03 1.268376382591030783e-02
1.565586086333622950e-01 7.371160181880820339e-02 1.580889365982802476e-03 1.272149379099687429e-02
1.578111913680021183e-01 7.296579161344050879e-02 1.821792474893936488e-03 1.275614679118715865e-02
1.591675500938339594e-01 7.680743906240204699e-02 1.679023779484035235e-03 1.279387602499307275e-02
1.603106370551128645e-01 7.593651007249285767e-02 1.975165588460350841e-03 1.282583934528782645e-02
1.616004795481780498e-01 7.750684997195832204e-02 1.770148661486683388e-03 1.286208421432495121e-02
1.628740519531731434e-01 7.654367832069158828e-02 1.717248652734016789e-03 1.289805191694251563e-02
1.640741766182524652e-01 7.431102911127392130e-02 1.736467083829047438e-03 1.293211294236179185e-02
1.654649717525595587e-01 7.663753083120805609e-02 1.651474064732212210e-03 1.297178185870138771e-02
1.665925294719438898e-01 7.187594228905010152e-02 1.710756845173741231e-03 1.300410129399644753e-02
1.679317814342178306e-01 7.233537524216041015e-02 1.618954903562751235e-03 1.304266666391559575e-02
1.691661374349463232e-01 7.239827095554629555e-02 1.601276598053103569e-03 1.307838576346898041e-02
1.704409368391466006e-01 7.448265960776286054e-02 1.747818824941776723e-03 1.311544165427114446e-02
1.718193308545532261e-01 7.211344633236747848e-02 1.506490242891776439e-03 1.315570569973143270e-02
1.730099632949528288e-01 7.377393977465081243e-02 1.769569658135672395e-03 1.319064737590724089e-02
1.744249626479164039e-01 7.336644882630186104e-02 1.563151243524026502e-03 1.323236534375207482e-02
1.755875134539289506e-01 7.441394626650317534e-02 1.770993726769379490e-03 1.326679483900566545e-02
1.768433232429903190e-01 7.181352662142223564e-02 1.631694050979610447e-03 1.330414420545148087e-02
1.781788029433488130e-01 7.135394878932159457e-02 1.543570413567750543e-03 1.334403768802070074e-02
1.794031451629711504e-01 7.122829365482674646e-02 1.675822185901409706e-03 1.338076930882597937e-02
1.807374058734711464e-01 7.028439667164455840e-02 1.567802774596956756e-03 1.342096643531262047e-02
1.818866273539310185e-01 7.230571076192914004e-02 1.696265827109071306e-03 1.345573662193248581e-02
1.831841071551007227e-01 7.034385600291184759e-02 1.694829318114221507e-03 1.349514010058680373e-02
1.843826530677403486e-01 7.211132840982692471e-02 1.651030772820120777e-03 1.353168853572460709e-02
1.856234797713129381e-01 7.350283369323293292e-02 1.679417263884910774e-03 1.356967212219113011e-02
1.870658352330228646e-01 7.107214339307914297e-02 1.526264310923652326e-03 1.361401076500731548e-02
1.882366893096450722e-01 7.012200936935233941e-02 1.746731125611564401e-03 1.365014732399808493e-02
1.896145411858463081e-01 7.152824237136308494e-02 1.565262535934490787e-03 1.369284095190786456e-02
1.908338527274382468e-01 6.813137136804647831e-02 1.611525543235673612e-03 1.373076926220878451e-02
1.921130171626850847e-01 7.099761582156262352e-02 1.644330402182600645e-03 1.377070642762878022e-02
1.934411532318989768e-01 7.093572497160131884e-02 1.666105366796104747e-03 1.381233172840885294e-02
1.946568578494195234e-01 7.023754137233635675e-02 1.699869859287989407e-03 1.385057603902754494e-02
1.960330565374977518e-01 7.178290356101758862e-02 1.764013106096058627e-03 1.389402462333484516e-02
1.971698352310922719e-01 7.426138653108550758e-02 2.076869641923000283e-03 1.393004813155640162e-02
1.984156247616662982e-01 7.057949238798989777e-02 1.726075423931748738e-03 1.396965317914024805e-02
1.997326675554988995e-01 6.857671240190202355e-02 1.614751185930182048e-03 1.401167285414076091e-02
2.009027481478436183e-01 7.045088421962160397e-02 1.867395913154413188e-03 1.404912819204801391e-02
2.022528001569890155e-01 6.888383902273829962e-02 1.752789563249532775e-03 1.409249430270575684e-02
2.034628501062888950e-01 7.007746981933403452e-02 1.942661276750640023e-03 1.413149488773437351e-02
2.047728063280297439e-01 7.087276501026400222e-02 1.902974892134328203e-03 1.417385437516952701e-02
2.060831330764501257e-01 6.749882745510672744e-02 1.933225190650685781e-03 1.421637531967719428e-02
2.073263327698844916e-01 7.260868087208653676e-02 1.994686143410365035e-03 1.425684664004746825e-02
2.087142313491248402e-01 7.106270295856537134e-02 2.112434515019692531e-03 1.430217740034254656e-02
2.099192454369331606e-01 6.975275957634979873e-02 2.129056047937784649e-03 1.434166907658568010e-02
2.112384872196957364e-01 6.941179286929272108e-02 2.037748163012734638e-03 1.438503287374191635e-02
2.125247203076400526e-01 7.045562579940482795e-02 2.434146894785158607e-03 1.442745306666879529e-02
2.137140984058460980e-01 6.994015926118633819e-02 2.176932595643450274e-03 1.446679162353942984e-02
2.151251922778793513e-01 7.144471294298630759e-02 2.267862584001193154e-03 1.451361188953161248e-02
2.162346913256270042e-01 6.847036555362223664e-02 2.582506253100865824e-03 1.455053308636423959e-02
2.175343999358035629e-01 6.945969996502700250e-02 2.230093019357500678e-03 1.459390558480039811e-02
2.187157357214214448e-01 6.998779623534444327e-02 3.029910918278522908e-03 1.463344344863212049e-02
2.199776972906969108e-01 7.087241965422823309e-02 2.279999130712239645e-03 1.467579370510084698e-02
2.213736430330280891e-01 7.069618962796524186e-02 2.518702566819997456e-03 1.472278346130234672e-02
2.225286974407967300e-01 6.766709369071866043e-02 2.359739660600614162e-03 1.476177333076495422e-02
2.239320372450155083e-01 7.004242757399078978e-02 2.696873627683941087e-03 1.480927586592285621e-02
2.251129217398010751e-01 7.121711212910507294e-02 3.045013724755509573e-03 1.484936839062075270e-02
2.263787896303594560e-01 7.033730232785963266e-02 2.729087225091170361e-03 1.489245178320445541e-02
2.277710112217791738e-01 6.954664086245142263e-02 2.809029401788877122e-03 1.493997833178173362e-02
2.288627110886556626e-01 6.709854480276937483e-02 2.636170921156767363e-03 1.497733841018705422e-02
2.303017463217687522e-01 6.440563445891210603e-02 2.378772043158284156e-03 1.502671347507785610e-02
2.314023844939313290e-01 6.807863247720978561e-02 3.924880084956236873e-03 1.506458040363645688e-02
2.327318956323634336e-01 6.974844369702691560e-02 2.698753698572119771e-03 1.511043113517188466e-02
2.342112414047179958e-01 6.986841835327511907e-02 3.477730908256529072e-03 1.516159532208872542e-02
2.352327029239701384e-01 6.578043324960482219e-02 2.720453621676670493e-03 1.519701388244257614e-02
2.367118378529879386e-01 7.050052423492848830e-02 3.017376828157663105e-03 1.524841832071396723e-02
2.377936709460156950e-01 6.448170273770371941e-02 3.363644314678014818e-03 1.528611757377320093e-02
2.390867043850068985e-01 6.881287512056903644e-02 3.031577539008493798e-03 1.533127050522302415e-02
2.405247030368529160e-01 7.135328812853396208e-02 3.573648714029553381e-03 1.538162539513721408e-02
2.415274999387154176e-01 6.682172926746186847e-02 3.286981648088666084e-03 1.541681587941444095e-02
2.430871454108265994e-01 6.593688855090534817e-02 3.024998136529389887e-03 1.547167967883770340e-02
2.441773914580221139e-01 6.596460225678542344e-02 4.086174974417337326e-03 1.551012820224556901e-02
2.455162056966076201e-01 6.551791954882862923e-02 2.911786964098692781e-03 1.555744108270615267e-02
2.469067617961289984e-01 6.667987596727101285e-02 5.045016374061854665e-03 1.560670973114055421e-02
